in s,C1 in V,C2 in V,C3 in V
9.750000E-01,5.44434E+00,1.71631E+01,-8.49609E-02
9.756000E-01,4.71191E+00,1.61865E+01,-1.78711E-01
9.756000E-01,5.49316E+00,1.73096E+01,-8.49609E-02
9.762000E-01,4.71191E+00,1.64307E+01,-1.78711E-01
9.762000E-01,5.49316E+00,1.73096E+01,-8.49609E-02
9.768000E-01,4.71191E+00,1.54053E+01,-1.76758E-01
9.768000E-01,5.44434E+00,1.73096E+01,-9.27734E-02
9.774000E-01,4.71191E+00,1.54053E+01,-1.84570E-01
9.774000E-01,5.49316E+00,1.73096E+01,-1.02539E-01
9.780000E-01,4.76074E+00,1.54541E+01,-1.84570E-01
9.780000E-01,5.54199E+00,1.63330E+01,-1.02539E-01
9.786000E-01,4.71191E+00,1.54541E+01,-1.88477E-01
9.786000E-01,5.54199E+00,1.65283E+01,-1.04492E-01
9.792000E-01,4.71191E+00,1.56006E+01,-1.88477E-01
9.792000E-01,5.44434E+00,1.69189E+01,-1.04492E-01
9.798000E-01,4.71191E+00,1.58936E+01,-1.70898E-01
9.798000E-01,5.44434E+00,1.70166E+01,-1.22070E-01
9.804000E-01,4.71191E+00,1.59424E+01,-1.90430E-01
9.804000E-01,5.44434E+00,1.70166E+01,-7.51953E-02
9.810000E-01,4.71191E+00,1.50635E+01,-1.90430E-01
9.810000E-01,5.44434E+00,1.69678E+01,-7.51953E-02
9.816000E-01,4.71191E+00,1.47705E+01,-1.70898E-01
9.816000E-01,5.44434E+00,1.66260E+01,-1.08398E-01
9.822000E-01,4.71191E+00,1.47705E+01,-1.70898E-01
9.822000E-01,5.44434E+00,1.57959E+01,-1.08398E-01
9.828000E-01,4.71191E+00,1.48193E+01,-1.82617E-01
9.828000E-01,5.49316E+00,1.60400E+01,-1.00586E-01
9.834000E-01,4.71191E+00,1.49658E+01,-1.82617E-01
9.834000E-01,5.49316E+00,1.62842E+01,-9.86328E-02
9.840000E-01,4.71191E+00,1.53076E+01,-1.82617E-01
9.840000E-01,5.44434E+00,1.64307E+01,-9.27734E-02
9.846000E-01,4.71191E+00,1.56006E+01,-1.82617E-01
9.846000E-01,5.44434E+00,1.64307E+01,-9.27734E-02
9.852000E-01,4.56543E+00,1.45752E+01,-1.86523E-01
9.852000E-01,5.44434E+00,1.63818E+01,-7.91016E-02
9.858000E-01,4.56543E+00,1.45264E+01,-1.86523E-01
9.858000E-01,5.44434E+00,1.62354E+01,-7.91016E-02
9.864000E-01,4.71191E+00,1.44287E+01,-1.78711E-01
9.864000E-01,5.44434E+00,1.54053E+01,-9.47266E-02
9.870000E-01,4.71191E+00,1.44287E+01,-1.78711E-01
9.870000E-01,5.44434E+00,1.54541E+01,-9.66797E-02
9.876000E-01,4.71191E+00,1.44775E+01,-1.70898E-01
9.876000E-01,5.39551E+00,1.57471E+01,-1.00586E-01
9.882000E-01,4.71191E+00,1.47705E+01,-1.63086E-01
9.882000E-01,5.44434E+00,1.59424E+01,-1.08398E-01
9.888000E-01,4.71191E+00,1.51123E+01,-1.53320E-01
9.888000E-01,5.44434E+00,1.60400E+01,-1.04492E-01
9.894000E-01,4.71191E+00,1.47705E+01,-1.53320E-01
9.894000E-01,5.44434E+00,1.60400E+01,-1.04492E-01
9.900000E-01,4.71191E+00,1.41846E+01,-1.66992E-01
9.900000E-01,5.44434E+00,1.58936E+01,-1.06445E-01
9.906000E-01,4.71191E+00,1.41357E+01,-1.66992E-01
9.906000E-01,5.44434E+00,1.56982E+01,-1.00586E-01
9.912000E-01,4.71191E+00,1.40869E+01,-1.74805E-01
9.912000E-01,5.44434E+00,1.49658E+01,-8.69141E-02
9.918000E-01,4.66309E+00,1.40869E+01,-1.74805E-01
9.918000E-01,5.44434E+00,1.51611E+01,-8.69141E-02
9.924000E-01,4.66309E+00,1.42334E+01,-1.68945E-01
9.924000E-01,5.39551E+00,1.54541E+01,-7.71484E-02
9.930000E-01,4.66309E+00,1.45264E+01,-1.68945E-01
9.930000E-01,5.39551E+00,1.55518E+01,-7.71484E-02
9.936000E-01,4.71191E+00,1.46729E+01,-1.57227E-01
9.936000E-01,5.44434E+00,1.55518E+01,-8.30078E-02
9.942000E-01,4.71191E+00,1.35986E+01,-1.63086E-01
9.942000E-01,5.44434E+00,1.55029E+01,-7.91016E-02
9.948000E-01,4.71191E+00,1.35986E+01,-1.63086E-01
9.948000E-01,5.44434E+00,1.53564E+01,-7.91016E-02
9.954000E-01,4.71191E+00,1.35986E+01,-1.59180E-01
9.954000E-01,5.39551E+00,1.46729E+01,-8.10547E-02
9.960000E-01,4.71191E+00,1.35986E+01,-1.53320E-01
9.960000E-01,5.44434E+00,1.45752E+01,-8.30078E-02
9.966000E-01,4.71191E+00,1.36475E+01,-1.43555E-01
9.966000E-01,5.44434E+00,1.48193E+01,-9.47266E-02
9.972000E-01,4.71191E+00,1.37939E+01,-1.41602E-01
9.972000E-01,5.39551E+00,1.50146E+01,-9.08203E-02
9.978000E-01,4.71191E+00,1.40869E+01,-1.39648E-01
9.978000E-01,5.44434E+00,1.51611E+01,-9.08203E-02
9.984000E-01,4.71191E+00,1.41846E+01,-1.39648E-01
9.984000E-01,5.44434E+00,1.51611E+01,-8.88672E-02
9.990000E-01,4.71191E+00,1.32568E+01,-1.41602E-01
9.990000E-01,5.39551E+00,1.51123E+01,-8.69141E-02
9.996000E-01,4.71191E+00,1.31104E+01,-1.53320E-01
9.996000E-01,5.44434E+00,1.49170E+01,-7.32422E-02
1.000200E+00,4.71191E+00,1.30615E+01,-1.53320E-01
1.000200E+00,5.44434E+00,1.41357E+01,-7.32422E-02
1.000800E+00,4.66309E+00,1.30127E+01,-1.55273E-01
1.000800E+00,5.44434E+00,1.38916E+01,-6.54297E-02
1.001400E+00,4.66309E+00,1.30127E+01,-1.55273E-01
1.001400E+00,5.44434E+00,1.41357E+01,-6.54297E-02
1.002000E+00,4.66309E+00,1.31592E+01,-1.33789E-01
1.002000E+00,5.39551E+00,1.43799E+01,-8.30078E-02
1.002600E+00,4.66309E+00,1.34521E+01,-1.51367E-01
1.002600E+00,5.39551E+00,1.45752E+01,-6.34766E-02
1.003200E+00,4.66309E+00,1.36475E+01,-1.51367E-01
1.003200E+00,5.39551E+00,1.45752E+01,-6.34766E-02
1.003800E+00,4.66309E+00,1.31104E+01,-1.43555E-01
1.003800E+00,5.39551E+00,1.45264E+01,-6.54297E-02
1.004400E+00,4.71191E+00,1.28174E+01,-1.43555E-01
1.004400E+00,5.34668E+00,1.44287E+01,-6.54297E-02
1.005000E+00,4.66309E+00,1.26221E+01,-1.29883E-01
1.005000E+00,5.34668E+00,1.39404E+01,-7.91016E-02
1.005600E+00,4.66309E+00,1.26221E+01,-1.25977E-01
1.005600E+00,5.34668E+00,1.35986E+01,-7.71484E-02
1.006200E+00,4.66309E+00,1.27197E+01,-1.20117E-01
1.006200E+00,5.39551E+00,1.36963E+01,-7.71484E-02
1.006800E+00,4.66309E+00,1.27197E+01,-1.25977E-01
1.006800E+00,5.39551E+00,1.39404E+01,-7.32422E-02
1.007400E+00,4.71191E+00,1.30127E+01,-1.33789E-01
1.007400E+00,5.39551E+00,1.40869E+01,-7.12891E-02
1.008000E+00,4.66309E+00,1.32568E+01,-1.39648E-01
1.008000E+00,5.39551E+00,1.41357E+01,-5.56641E-02
1.008600E+00,4.66309E+00,1.29639E+01,-1.39648E-01
1.008600E+00,5.39551E+00,1.41357E+01,-5.17578E-02
1.009200E+00,4.66309E+00,1.25732E+01,-1.41602E-01
1.009200E+00,5.39551E+00,1.41357E+01,-4.98047E-02
1.009800E+00,4.66309E+00,1.23779E+01,-1.41602E-01
1.009800E+00,5.34668E+00,1.39404E+01,-4.98047E-02
1.010400E+00,4.66309E+00,1.23779E+01,-1.20117E-01
1.010400E+00,5.34668E+00,1.35010E+01,-6.73828E-02
1.011000E+00,4.66309E+00,1.24268E+01,-1.37695E-01
1.011000E+00,5.39551E+00,1.33545E+01,-5.37109E-02
1.011600E+00,4.66309E+00,1.24268E+01,-1.37695E-01
1.011600E+00,5.39551E+00,1.35498E+01,-5.37109E-02
1.012200E+00,4.66309E+00,1.26221E+01,-1.31836E-01
1.012200E+00,5.34668E+00,1.37451E+01,-5.37109E-02
1.012800E+00,4.66309E+00,1.28174E+01,-1.27930E-01
1.012800E+00,5.34668E+00,1.37939E+01,-5.76172E-02
1.013400E+00,4.66309E+00,1.29150E+01,-1.14258E-01
1.013400E+00,5.34668E+00,1.37939E+01,-6.15234E-02
1.014000E+00,4.66309E+00,1.24268E+01,-1.14258E-01
1.014000E+00,5.34668E+00,1.37939E+01,-6.15234E-02
1.014600E+00,4.66309E+00,1.19873E+01,-1.12305E-01
1.014600E+00,5.34668E+00,1.35986E+01,-6.34766E-02
1.015200E+00,4.66309E+00,1.18896E+01,-1.18164E-01
1.015200E+00,5.39551E+00,1.32080E+01,-6.15234E-02
1.015800E+00,4.66309E+00,1.18896E+01,-1.27930E-01
1.015800E+00,5.39551E+00,1.28174E+01,-5.37109E-02
1.016400E+00,4.66309E+00,1.19385E+01,-1.27930E-01
1.016400E+00,5.34668E+00,1.28174E+01,-5.17578E-02
1.017000E+00,4.66309E+00,1.19385E+01,-1.27930E-01
1.017000E+00,5.34668E+00,1.31104E+01,-4.58984E-02
1.017600E+00,4.66309E+00,1.21826E+01,-1.35742E-01
1.017600E+00,5.34668E+00,1.32568E+01,-4.39453E-02
1.018200E+00,4.66309E+00,1.24268E+01,-1.35742E-01
1.018200E+00,5.34668E+00,1.33545E+01,-4.39453E-02
1.018800E+00,4.66309E+00,1.23291E+01,-1.10352E-01
1.018800E+00,5.34668E+00,1.33545E+01,-5.95703E-02
1.019400E+00,4.66309E+00,1.16943E+01,-1.22070E-01
1.019400E+00,5.39551E+00,1.33057E+01,-3.02734E-02
1.020000E+00,4.66309E+00,1.16455E+01,-1.22070E-01
1.020000E+00,5.39551E+00,1.31592E+01,-3.02734E-02
1.020600E+00,4.66309E+00,1.14990E+01,-1.18164E-01
1.020600E+00,5.34668E+00,1.26221E+01,-4.00391E-02
1.021200E+00,4.66309E+00,1.14502E+01,-1.04492E-01
1.021200E+00,5.34668E+00,1.23291E+01,-5.37109E-02
1.021800E+00,4.56543E+00,1.14502E+01,-1.02539E-01
1.021800E+00,5.34668E+00,1.24268E+01,-5.17578E-02
1.022400E+00,4.56543E+00,1.15479E+01,-1.00586E-01
1.022400E+00,5.34668E+00,1.26709E+01,-5.17578E-02
1.023000E+00,4.66309E+00,1.16943E+01,-9.86328E-02
1.023000E+00,5.34668E+00,1.28174E+01,-5.37109E-02
1.023600E+00,4.66309E+00,1.19873E+01,-1.06445E-01
1.023600E+00,5.34668E+00,1.29150E+01,-5.17578E-02
1.024200E+00,4.66309E+00,1.21826E+01,-1.08398E-01
1.024200E+00,5.34668E+00,1.29150E+01,-4.19922E-02
1.024800E+00,4.66309E+00,1.18896E+01,-1.14258E-01
1.024800E+00,5.34668E+00,1.28662E+01,-3.22266E-02
1.025400E+00,4.66309E+00,1.13037E+01,-1.27930E-01
1.025400E+00,5.34668E+00,1.28662E+01,-3.22266E-02
1.026000E+00,4.66309E+00,1.13037E+01,-1.27930E-01
1.026000E+00,5.34668E+00,1.26221E+01,-2.63672E-02
1.026600E+00,4.66309E+00,1.12549E+01,-1.22070E-01
1.026600E+00,5.34668E+00,1.22803E+01,-2.63672E-02
1.027200E+00,4.66309E+00,1.12549E+01,-1.00586E-01
1.027200E+00,5.34668E+00,1.21338E+01,-4.78516E-02
1.027800E+00,4.56543E+00,1.13037E+01,-1.18164E-01
1.027800E+00,5.34668E+00,1.23291E+01,-3.22266E-02
1.028400E+00,4.56543E+00,1.13525E+01,-1.18164E-01
1.028400E+00,5.34668E+00,1.24756E+01,-3.22266E-02
1.029000E+00,4.56543E+00,1.15479E+01,-1.12305E-01
1.029000E+00,5.34668E+00,1.25732E+01,-3.41797E-02
1.029600E+00,4.56543E+00,1.17432E+01,-9.27734E-02
1.029600E+00,5.29785E+00,1.25732E+01,-4.39453E-02
1.030200E+00,4.66309E+00,1.16943E+01,-9.27734E-02
1.030200E+00,5.34668E+00,1.25732E+01,-4.39453E-02
1.030800E+00,4.56543E+00,1.09131E+01,-9.47266E-02
1.030800E+00,5.34668E+00,1.25244E+01,-4.39453E-02
1.031400E+00,4.56543E+00,1.09131E+01,-9.47266E-02
1.031400E+00,5.34668E+00,1.23291E+01,-4.19922E-02
1.032000E+00,4.66309E+00,1.09619E+01,-9.66797E-02
1.032000E+00,5.34668E+00,1.18408E+01,-4.00391E-02
1.032600E+00,4.66309E+00,1.08643E+01,-1.04492E-01
1.032600E+00,5.29785E+00,1.18408E+01,-3.41797E-02
1.033200E+00,4.66309E+00,1.08643E+01,-1.06445E-01
1.033200E+00,5.34668E+00,1.17432E+01,-2.44141E-02
1.033800E+00,4.61426E+00,1.09619E+01,-1.06445E-01
1.033800E+00,5.34668E+00,1.19385E+01,-1.85547E-02
1.034400E+00,4.61426E+00,1.11084E+01,-1.08398E-01
1.034400E+00,5.34668E+00,1.21338E+01,-1.46484E-02
1.035000E+00,4.56543E+00,1.12061E+01,-1.08398E-01
1.035000E+00,5.34668E+00,1.22314E+01,-1.46484E-02
1.035600E+00,4.56543E+00,1.14014E+01,-1.00586E-01
1.035600E+00,5.34668E+00,1.22803E+01,-3.02734E-02
1.036200E+00,4.56543E+00,1.13037E+01,-1.04492E-01
1.036200E+00,5.34668E+00,1.22803E+01,-2.05078E-02
1.036800E+00,4.56543E+00,1.05713E+01,-1.06445E-01
1.036800E+00,5.34668E+00,1.21826E+01,-2.05078E-02
1.037400E+00,4.56543E+00,1.05713E+01,-1.06445E-01
1.037400E+00,5.34668E+00,1.20850E+01,-2.44141E-02
1.038000E+00,4.56543E+00,1.04248E+01,-9.27734E-02
1.038000E+00,5.34668E+00,1.14502E+01,-3.41797E-02
1.038600E+00,4.61426E+00,1.04248E+01,-9.27734E-02
1.038600E+00,5.34668E+00,1.13525E+01,-3.22266E-02
1.039200E+00,4.61426E+00,1.03760E+01,-8.30078E-02
1.039200E+00,5.34668E+00,1.12549E+01,-3.22266E-02
1.039800E+00,4.56543E+00,1.03760E+01,-8.10547E-02
1.039800E+00,5.29785E+00,1.14014E+01,-3.22266E-02
1.040400E+00,4.56543E+00,1.05713E+01,-8.49609E-02
1.040400E+00,5.34668E+00,1.15967E+01,-2.83203E-02
1.041000E+00,4.61426E+00,1.07666E+01,-1.00586E-01
1.041000E+00,5.34668E+00,1.17432E+01,-1.85547E-02
1.041600E+00,4.66309E+00,1.09131E+01,-1.04492E-01
1.041600E+00,5.34668E+00,1.17432E+01,-1.85547E-02
1.042200E+00,4.61426E+00,1.08643E+01,-1.04492E-01
1.042200E+00,5.34668E+00,1.17432E+01,-8.78906E-03
1.042800E+00,4.61426E+00,1.06689E+01,-1.02539E-01
1.042800E+00,5.29785E+00,1.17432E+01,-8.78906E-03
1.043400E+00,4.61426E+00,1.03271E+01,-1.02539E-01
1.043400E+00,5.29785E+00,1.16455E+01,-1.07422E-02
1.044000E+00,4.61426E+00,1.02295E+01,-9.66797E-02
1.044000E+00,5.29785E+00,1.14014E+01,-8.78906E-03
1.044600E+00,4.61426E+00,1.01318E+01,-9.66797E-02
1.044600E+00,5.29785E+00,1.11084E+01,-8.78906E-03
1.045200E+00,4.61426E+00,1.01318E+01,-9.66797E-02
1.045200E+00,5.29785E+00,1.09619E+01,-1.07422E-02
1.045800E+00,4.56543E+00,1.01318E+01,-9.66797E-02
1.045800E+00,5.29785E+00,1.11084E+01,-1.07422E-02
1.046400E+00,4.56543E+00,1.02295E+01,-7.91016E-02
1.046400E+00,5.29785E+00,1.12549E+01,-2.83203E-02
1.047000E+00,4.61426E+00,1.04248E+01,-7.71484E-02
1.047000E+00,5.34668E+00,1.14014E+01,-2.83203E-02
1.047600E+00,4.56543E+00,1.05713E+01,-7.71484E-02
1.047600E+00,5.34668E+00,1.14502E+01,-2.83203E-02
1.048200E+00,4.56543E+00,1.06201E+01,-7.91016E-02
1.048200E+00,5.34668E+00,1.14502E+01,-3.02734E-02
1.048800E+00,4.61426E+00,1.04736E+01,-8.30078E-02
1.048800E+00,5.34668E+00,1.14502E+01,-2.44141E-02
1.049400E+00,4.61426E+00,9.93652E+00,-9.08203E-02
1.049400E+00,5.29785E+00,1.14014E+01,-1.26953E-02
1.050000E+00,4.61426E+00,9.93652E+00,-9.08203E-02
1.050000E+00,5.34668E+00,1.11572E+01,-6.83594E-03
1.050600E+00,4.56543E+00,9.88769E+00,-1.00586E-01
1.050600E+00,5.34668E+00,1.08154E+01,-6.83594E-03
1.051200E+00,4.56543E+00,9.83887E+00,-1.00586E-01
1.051200E+00,5.34668E+00,1.06689E+01,-6.83594E-03
1.051800E+00,4.56543E+00,9.83887E+00,-9.27734E-02
1.051800E+00,5.34668E+00,1.07666E+01,-6.83594E-03
1.052400E+00,4.56543E+00,9.88769E+00,-9.27734E-02
1.052400E+00,5.29785E+00,1.08643E+01,-8.78906E-03
1.053000E+00,4.56543E+00,1.00342E+01,-9.27734E-02
1.053000E+00,5.34668E+00,1.10596E+01,-6.83594E-03
1.053600E+00,4.56543E+00,1.01807E+01,-9.27734E-02
1.053600E+00,5.34668E+00,1.11572E+01,-6.83594E-03
1.054200E+00,4.56543E+00,1.03271E+01,-8.49609E-02
1.054200E+00,5.29785E+00,1.12061E+01,-6.83594E-03
1.054800E+00,4.56543E+00,1.03760E+01,-8.10547E-02
1.054800E+00,5.29785E+00,1.12061E+01,-1.46484E-02
1.055400E+00,4.56543E+00,1.00830E+01,-8.10547E-02
1.055400E+00,5.34668E+00,1.11572E+01,-1.46484E-02
1.056000E+00,4.56543E+00,9.64355E+00,-6.54297E-02
1.056000E+00,5.34668E+00,1.10596E+01,-1.66016E-02
1.056600E+00,4.56543E+00,9.54590E+00,-6.73828E-02
1.056600E+00,5.29785E+00,1.08154E+01,-1.46484E-02
1.057200E+00,4.56543E+00,9.39941E+00,-7.51953E-02
1.057200E+00,5.29785E+00,1.04248E+01,-1.46484E-02
1.057800E+00,4.56543E+00,9.39941E+00,-8.30078E-02
1.057800E+00,5.29785E+00,1.02783E+01,-2.92969E-03
1.058400E+00,4.56543E+00,9.49707E+00,-8.30078E-02
1.058400E+00,5.29785E+00,1.03271E+01,-2.92969E-03
1.059000E+00,4.56543E+00,9.49707E+00,-9.08203E-02
1.059000E+00,5.34668E+00,1.05225E+01,6.83594E-03
1.059600E+00,4.56543E+00,9.59473E+00,-9.08203E-02
1.059600E+00,5.34668E+00,1.06689E+01,6.83594E-03
1.060200E+00,4.56543E+00,9.88769E+00,-7.71484E-02
1.060200E+00,5.29785E+00,1.07178E+01,-2.92969E-03
1.060800E+00,4.56543E+00,9.93652E+00,-8.49609E-02
1.060800E+00,5.29785E+00,1.08154E+01,-9.76563E-04
1.061400E+00,4.56543E+00,9.93652E+00,-8.49609E-02
1.061400E+00,5.29785E+00,1.08154E+01,-9.76563E-04
1.062000E+00,4.56543E+00,9.64355E+00,-8.49609E-02
1.062000E+00,5.29785E+00,1.08154E+01,2.92969E-03
1.062600E+00,4.56543E+00,9.39941E+00,-8.49609E-02
1.062600E+00,5.29785E+00,1.06689E+01,2.92969E-03
1.063200E+00,4.56543E+00,9.30176E+00,-6.73828E-02
1.063200E+00,5.29785E+00,1.03760E+01,-1.85547E-02
1.063800E+00,4.56543E+00,9.20410E+00,-6.93359E-02
1.063800E+00,5.24902E+00,1.01318E+01,-1.85547E-02
1.064400E+00,4.56543E+00,9.20410E+00,-6.93359E-02
1.064400E+00,5.29785E+00,1.00342E+01,-1.66016E-02
1.065000E+00,4.56543E+00,9.20410E+00,-6.73828E-02
1.065000E+00,5.29785E+00,1.00342E+01,-1.46484E-02
1.065600E+00,4.56543E+00,9.25293E+00,-7.51953E-02
1.065600E+00,5.29785E+00,1.01807E+01,-1.07422E-02
1.066200E+00,4.56543E+00,9.35059E+00,-8.69141E-02
1.066200E+00,5.29785E+00,1.02783E+01,9.76562E-04
1.066800E+00,4.56543E+00,9.49707E+00,-8.69141E-02
1.066800E+00,5.34668E+00,1.04736E+01,9.76562E-04
1.067400E+00,4.56543E+00,9.59473E+00,-8.49609E-02
1.067400E+00,5.34668E+00,1.04736E+01,1.07422E-02
1.068000E+00,4.56543E+00,9.69238E+00,-8.49609E-02
1.068000E+00,5.29785E+00,1.04736E+01,1.07422E-02
1.068600E+00,4.56543E+00,9.59473E+00,-7.51953E-02
1.068600E+00,5.29785E+00,1.04736E+01,-2.92969E-03
1.069200E+00,4.56543E+00,9.39941E+00,-7.91016E-02
1.069200E+00,5.24902E+00,1.03760E+01,4.88281E-03
1.069800E+00,4.56543E+00,9.05762E+00,-8.10547E-02
1.069800E+00,5.29785E+00,1.03760E+01,4.88281E-03
1.070400E+00,4.56543E+00,9.05762E+00,-8.10547E-02
1.070400E+00,5.29785E+00,1.01318E+01,6.83594E-03
1.071000E+00,4.56543E+00,9.00879E+00,-7.51953E-02
1.071000E+00,5.29785E+00,9.93652E+00,6.83594E-03
1.071600E+00,4.56543E+00,8.95996E+00,-6.15234E-02
1.071600E+00,5.24902E+00,9.74121E+00,-8.78906E-03
1.072200E+00,4.56543E+00,8.95996E+00,-5.95703E-02
1.072200E+00,5.29785E+00,9.79004E+00,-8.78906E-03
1.072800E+00,4.56543E+00,9.00879E+00,-5.95703E-02
1.072800E+00,5.29785E+00,9.93652E+00,-8.78906E-03
1.073400E+00,4.56543E+00,9.10644E+00,-6.34766E-02
1.073400E+00,5.29785E+00,1.00830E+01,-9.76563E-04
1.074000E+00,4.56543E+00,9.30176E+00,-6.54297E-02
1.074000E+00,5.29785E+00,1.01807E+01,-9.76563E-04
1.074600E+00,4.56543E+00,9.35059E+00,-7.71484E-02
1.074600E+00,5.29785E+00,1.01807E+01,1.07422E-02
1.075200E+00,4.51660E+00,9.39941E+00,-7.71484E-02
1.075200E+00,5.29785E+00,1.01807E+01,1.07422E-02
1.075800E+00,4.51660E+00,9.30176E+00,-7.91016E-02
1.075800E+00,5.29785E+00,1.01807E+01,1.46484E-02
1.076400E+00,4.56543E+00,8.86230E+00,-7.91016E-02
1.076400E+00,5.29785E+00,1.01318E+01,1.46484E-02
1.077000E+00,4.56543E+00,8.81348E+00,-6.15234E-02
1.077000E+00,5.29785E+00,1.00342E+01,-9.76563E-04
1.077600E+00,4.51660E+00,8.66699E+00,-7.51953E-02
1.077600E+00,5.29785E+00,9.69238E+00,1.07422E-02
1.078200E+00,4.51660E+00,8.61816E+00,-7.51953E-02
1.078200E+00,5.29785E+00,9.59473E+00,1.07422E-02
1.078800E+00,4.51660E+00,8.61816E+00,-7.12891E-02
1.078800E+00,5.29785E+00,9.44824E+00,6.83594E-03
1.079400E+00,4.56543E+00,8.61816E+00,-6.93359E-02
1.079400E+00,5.29785E+00,9.49707E+00,6.83594E-03
1.080000E+00,4.56543E+00,8.66699E+00,-5.76172E-02
1.080000E+00,5.29785E+00,9.64355E+00,-2.92969E-03
1.080600E+00,4.56543E+00,8.81348E+00,-5.37109E-02
1.080600E+00,5.29785E+00,9.79004E+00,-2.92969E-03
1.081200E+00,4.56543E+00,8.95996E+00,-5.37109E-02
1.081200E+00,5.24902E+00,9.88769E+00,-2.92969E-03
1.081800E+00,4.56543E+00,9.00879E+00,-5.56641E-02
1.081800E+00,5.29785E+00,9.93652E+00,-9.76563E-04
1.082400E+00,4.51660E+00,9.10644E+00,-6.73828E-02
1.082400E+00,5.29785E+00,9.93652E+00,6.83594E-03
1.083000E+00,4.51660E+00,9.05762E+00,-7.12891E-02
1.083000E+00,5.29785E+00,9.93652E+00,1.46484E-02
1.083600E+00,4.56543E+00,8.81348E+00,-7.51953E-02
1.083600E+00,5.29785E+00,9.83887E+00,1.66016E-02
1.084200E+00,4.56543E+00,8.52051E+00,-7.71484E-02
1.084200E+00,5.29785E+00,9.79004E+00,1.66016E-02
1.084800E+00,4.56543E+00,8.42285E+00,-7.71484E-02
1.084800E+00,5.29785E+00,9.54590E+00,1.46484E-02
1.085400E+00,4.56543E+00,8.32519E+00,-4.98047E-02
1.085400E+00,5.29785E+00,9.25293E+00,-9.76563E-04
1.086000E+00,4.56543E+00,8.27637E+00,-6.93359E-02
1.086000E+00,5.29785E+00,9.10644E+00,1.46484E-02
1.086600E+00,4.56543E+00,8.27637E+00,-6.93359E-02
1.086600E+00,5.29785E+00,9.10644E+00,1.46484E-02
1.087200E+00,4.56543E+00,8.27637E+00,-6.34766E-02
1.087200E+00,5.24902E+00,9.25293E+00,1.46484E-02
1.087800E+00,4.51660E+00,8.32519E+00,-5.76172E-02
1.087800E+00,5.24902E+00,9.30176E+00,1.26953E-02
1.088400E+00,4.51660E+00,8.47168E+00,-4.78516E-02
1.088400E+00,5.29785E+00,9.44824E+00,2.92969E-03
1.089000E+00,4.56543E+00,8.61816E+00,-5.56641E-02
1.089000E+00,5.29785E+00,9.49707E+00,-9.76563E-04
1.089600E+00,4.56543E+00,8.71582E+00,-5.56641E-02
1.089600E+00,5.29785E+00,9.49707E+00,-9.76563E-04
1.090200E+00,4.56543E+00,8.71582E+00,-5.37109E-02
1.090200E+00,5.24902E+00,9.54590E+00,9.76562E-04
1.090800E+00,4.56543E+00,8.61816E+00,-5.56641E-02
1.090800E+00,5.24902E+00,9.54590E+00,4.88281E-03
1.091400E+00,4.51660E+00,8.42285E+00,-6.34766E-02
1.091400E+00,5.34668E+00,9.44824E+00,1.66016E-02
1.092000E+00,4.51660E+00,8.22754E+00,-6.34766E-02
1.092000E+00,5.34668E+00,9.39941E+00,2.05078E-02
1.092600E+00,4.56543E+00,8.17871E+00,-7.12891E-02
1.092600E+00,5.24902E+00,9.25293E+00,2.63672E-02
1.093200E+00,4.56543E+00,8.08105E+00,-7.12891E-02
1.093200E+00,5.24902E+00,8.95996E+00,2.63672E-02
1.093800E+00,4.56543E+00,8.08105E+00,-4.98047E-02
1.093800E+00,5.24902E+00,8.86230E+00,8.78906E-03
1.094400E+00,4.56543E+00,8.08105E+00,-6.93359E-02
1.094400E+00,5.24902E+00,8.86230E+00,2.24609E-02
1.095000E+00,4.51660E+00,8.08105E+00,-6.93359E-02
1.095000E+00,5.29785E+00,9.05762E+00,2.24609E-02
1.095600E+00,4.51660E+00,8.12988E+00,-6.34766E-02
1.095600E+00,5.29785E+00,9.15527E+00,2.05078E-02
1.096200E+00,4.56543E+00,8.32519E+00,-4.78516E-02
1.096200E+00,5.24902E+00,9.20410E+00,6.83594E-03
1.096800E+00,4.56543E+00,8.42285E+00,-4.78516E-02
1.096800E+00,5.24902E+00,9.25293E+00,2.92969E-03
1.097400E+00,4.56543E+00,8.52051E+00,-4.98047E-02
1.097400E+00,5.24902E+00,9.30176E+00,9.76562E-04
1.098000E+00,4.56543E+00,8.52051E+00,-4.98047E-02
1.098000E+00,5.24902E+00,9.30176E+00,2.92969E-03
1.098600E+00,4.51660E+00,8.47168E+00,-4.78516E-02
1.098600E+00,5.24902E+00,9.30176E+00,6.83594E-03
1.099200E+00,4.51660E+00,8.17871E+00,-5.76172E-02
1.099200E+00,5.24902E+00,9.25293E+00,2.05078E-02
1.099800E+00,4.51660E+00,8.08105E+00,-5.76172E-02
1.099800E+00,5.24902E+00,9.20410E+00,2.05078E-02
1.100400E+00,4.51660E+00,7.88574E+00,-6.34766E-02
1.100400E+00,5.24902E+00,8.91113E+00,2.44141E-02
1.101000E+00,4.51660E+00,7.88574E+00,-6.73828E-02
1.101000E+00,5.24902E+00,8.91113E+00,2.83203E-02
1.101600E+00,4.56543E+00,7.88574E+00,-6.73828E-02
1.101600E+00,5.24902E+00,8.66699E+00,2.83203E-02
1.102200E+00,4.56543E+00,7.88574E+00,-4.19922E-02
1.102200E+00,5.24902E+00,8.71582E+00,6.83594E-03
